"Date","Price","Open","High","Low","Vol.","Change %"
"05/01/2022","4,132.15","4,130.61","4,307.66","3,810.32","","0.01%"
"04/01/2022","4,131.93","4,540.32","4,593.45","4,124.28","","-8.80%"
"03/01/2022","4,530.41","4,363.14","4,637.30","4,157.87","","3.58%"
"02/01/2022","4,373.94","4,519.57","4,595.31","4,114.65","","-3.14%"
"01/01/2022","4,515.55","4,778.14","4,818.62","4,222.62","","-5.26%"
"12/01/2021","4,766.18","4,602.82","4,808.93","4,495.12","","4.36%"
"11/01/2021","4,567.00","4,610.62","4,743.83","4,560.00","","-0.83%"
"10/01/2021","4,605.38","4,317.16","4,608.08","4,278.94","","6.91%"
"09/01/2021","4,307.54","4,528.80","4,545.85","4,305.91","","-4.76%"
"08/01/2021","4,522.68","4,406.86","4,537.36","4,367.73","","2.90%"
"07/01/2021","4,395.26","4,300.73","4,429.97","4,233.13","","2.27%"
"06/01/2021","4,297.50","4,216.52","4,302.43","4,164.40","","2.22%"
"05/01/2021","4,204.11","4,191.98","4,238.04","4,056.88","","0.55%"
"04/01/2021","4,181.17","3,992.78","4,218.78","3,992.78","","5.24%"
"03/01/2021","3,972.89","3,842.51","3,994.41","3,723.34","","4.24%"
"02/01/2021","3,811.15","3,731.17","3,950.43","3,725.62","","2.61%"
"01/01/2021","3,714.24","3,764.61","3,870.90","3,662.71","","-1.11%"
"12/01/2020","3,756.07","3,645.87","3,760.20","3,633.40","","3.71%"
"11/01/2020","3,621.63","3,296.20","3,645.99","3,279.74","","10.75%"
"10/01/2020","3,269.96","3,385.87","3,549.85","3,233.94","","-2.77%"
"09/01/2020","3,363.00","3,507.44","3,588.11","3,209.45","","-3.92%"
"08/01/2020","3,500.31","3,288.26","3,514.77","3,284.53","","7.01%"
"07/01/2020","3,271.12","3,105.92","3,279.99","3,101.17","","5.51%"
"06/01/2020","3,100.29","3,038.78","3,233.13","2,965.66","","1.84%"
"05/01/2020","3,044.31","2,869.09","3,068.67","2,766.64","","4.53%"
"04/01/2020","2,912.43","2,498.08","2,954.86","2,447.49","","12.68%"
"03/01/2020","2,584.59","2,974.28","3,136.72","2,191.86","","-12.51%"
"02/01/2020","2,954.22","3,235.66","3,393.52","2,855.84","","-8.41%"
"01/01/2020","3,225.52","3,244.67","3,337.77","3,214.64","","-0.16%"
"12/01/2019","3,230.78","3,143.85","3,247.93","3,070.33","","2.86%"
"11/01/2019","3,140.98","3,050.72","3,154.26","3,050.72","","3.40%"
"10/01/2019","3,037.56","2,983.69","3,050.10","2,855.94","","2.04%"
"09/01/2019","2,976.74","2,909.01","3,021.99","2,891.85","","1.72%"
"08/01/2019","2,926.46","2,980.32","3,013.59","2,822.12","","-1.81%"
"07/01/2019","2,980.38","2,971.41","3,027.98","2,952.22","","1.31%"
"06/01/2019","2,941.76","2,751.53","2,964.15","2,728.81","","6.89%"
"05/01/2019","2,752.06","2,952.33","2,954.13","2,750.52","","-6.58%"
"04/01/2019","2,945.83","2,848.63","2,949.52","2,848.63","","3.93%"
"03/01/2019","2,834.40","2,798.22","2,860.31","2,722.27","","1.79%"
"02/01/2019","2,784.49","2,702.32","2,813.49","2,681.83","","2.97%"
"01/01/2019","2,704.10","2,476.96","2,708.95","2,443.96","","7.87%"
