"Date","Price","Open","High","Low","Vol.","Change %"
"06/01/2021","15,531.04","15,513.13","15,802.67","15,309.44","1.23B","0.71%"
"05/01/2021","15,421.13","15,191.79","15,568.60","14,816.35","1.44B","1.88%"
"04/01/2021","15,135.91","15,053.77","15,501.84","15,032.52","1.32B","0.85%"
"03/01/2021","15,008.34","13,962.43","15,029.70","13,868.20","1.94B","8.86%"
"02/01/2021","13,786.29","13,559.94","14,169.49","13,518.45","1.44B","2.63%"
"01/01/2021","13,432.87","13,890.22","14,131.52","13,310.95","1.56B","-2.08%"
"12/01/2020","13,718.78","13,371.66","13,903.11","13,009.48","1.36B","3.22%"
"11/01/2020","13,291.16","11,602.91","13,445.11","11,551.36","1.83B","15.01%"
"10/01/2020","11,556.48","12,812.08","13,151.80","11,450.08","1.56B","-9.44%"
"09/01/2020","12,760.73","13,037.20","13,460.46","12,341.58","1.62B","-1.43%"
"08/01/2020","12,945.38","12,374.46","13,221.82","12,365.61","1.26B","5.13%"
"07/01/2020","12,313.36","12,391.72","13,313.90","12,095.11","1.71B","0.02%"
"06/01/2020","12,310.93","11,896.70","12,913.13","11,597.82","2.75B","6.25%"
"05/01/2020","11,586.85","10,543.36","11,813.14","10,160.89","2.22B","6.68%"
"04/01/2020","10,861.64","9,610.67","11,235.57","9,337.02","2.51B","9.32%"
"03/01/2020","9,935.84","12,030.27","12,272.99","8,255.65","4.83B","-16.44%"
"02/01/2020","11,890.35","13,033.17","13,795.24","11,724.12","2.23B","-8.41%"
"01/01/2020","12,981.97","13,233.71","13,640.06","12,948.17","1.74B","-2.02%"
"12/01/2019","13,249.01","13,264.93","13,425.85","12,886.55","1.37B","0.10%"
"11/01/2019","13,236.38","12,912.09","13,374.27","12,896.72","1.60B","2.87%"
"10/01/2019","12,866.79","12,469.67","12,986.49","11,878.98","1.84B","3.53%"
"09/01/2019","12,428.08","11,939.99","12,494.25","11,869.28","1.75B","4.09%"
"08/01/2019","11,939.28","12,134.71","12,254.03","11,266.48","2.02B","-2.05%"
"07/01/2019","12,189.04","12,616.34","12,656.05","12,115.28","1.90B","-1.69%"
"06/01/2019","12,398.80","11,661.12","12,438.37","11,620.64","1.85B","5.73%"
"05/01/2019","11,726.84","12,349.10","12,435.67","11,662.07","2.17B","-5.00%"
"04/01/2019","12,344.08","11,617.18","12,376.06","11,612.70","1.69B","7.10%"
"03/01/2019","11,526.04","11,584.24","11,823.29","11,299.80","1.93B","0.09%"
"02/01/2019","11,515.64","11,198.46","11,556.87","10,863.56","1.66B","3.07%"
"01/01/2019","11,173.10","10,477.77","11,321.62","10,386.97","1.93B","5.82%"
